"KODE","NAMA_REK","TAHUN","SKT","PREFIX"
"410418",Pendapatan Dana Kapitasi Jaminan Kesehatan Nasional (JKN) pada Fasilitas Kesehatan Tingkat Pertama (FKTP),2025,PJKN,"519"
"41041801",Pendapatan Dana Kapitasi JKN pada FKTP,2025,,
"410418010001",Pendapatan Dana Kapitasi JKN pada FKTP,2025,,
"410419",Pendapatan Hasil Pengelolaan Dana Bergulir,2025,PHPDB,"521"
"41041901",Pendapatan Hasil Pengelolaan Dana Bergulir,2025,,
"410419010001",Pendapatan Hasil Pengelolaan Dana Bergulir,2025,,
"410420",Pendapatan Berdasarkan Putusan Pengadilan (Inkracht),2025,PBPP,"523"
"41042001",Pendapatan Berdasarkan Putusan Pengadilan (Inkracht),2025,,
"410420010001",Pendapatan Berdasarkan Putusan Pengadilan (Inkracht),2025,,
"410421",Pendapatan Denda atas Pelanggaran Peraturan Daerah,2025,PDPP,"524"
"41042101",Pendapatan Denda atas Pelanggaran Peraturan Daerah,2025,,
"410421010001",Pendapatan Denda atas Pelanggaran Peraturan Daerah,2025,,
"410422","Pendapatan Zakat, Infaq, Shadaqah, dan Wakaf",2025,PZIS,"525"
"41042201",Pendapatan Zakat,2025,,
"410422010001",Pendapatan Zakat,2025,,
"410422010002",Pendapatan Infaq,2025,,
"410422010003",Pendapatan Shadaqah,2025,,
"410422010004",Pendapatan Wakaf,2025,,
"410423010001",,2025,,
"42",PENDAPATAN TRANSFER,2025,,
"4201",Pendapatan Transfer Pemerintah Pusat,2025,,
"420101",Dana Perimbangan,2025,DPR,"606"
"42010101",Dana Transfer Umum-Dana Bagi Hasil (DBH),2025,,
"420101010001",DBH Pajak Bumi dan Bangunan,2025,,
"420101010002",DBH PPh Pasal 21,2025,,
"420101010003",DBH PPh Pasal 25 dan Pasal 29/WPOPDN,2025,,
"420101010004",DBH Cukai Hasil Tembakau (CHT),2025,,
"420101010005",DBH Sumber Daya Alam (SDA) Minyak Bumi,2025,,
"420101010006",DBH Sumber Daya Alam (SDA) Gas Bumi,2025,,
"420101010007",DBH Sumber Daya Alam (SDA) Pengusahaan Panas Bumi,2025,,
"420101010008",DBH Sumber Daya Alam (SDA) Mineral dan Batubara-Landrent,2025,,
"420101010009",Dana Bagi Hasil (DBH) Sumber Daya Alam (SDA) Mineral dan Batubara-Royalty,2025,,
"420101010010",DBH Sumber Daya Alam (SDA) Kehutanan- Provisi Sumber Daya Hutan (PSDH),2025,,
"420101010011",DBH Sumber Daya Alam (SDA) Kehutanan- Iuran Izin Usaha Pemanfaatan Hutan (IIUPH),2025,,
"420101010012",DBH Sumber Daya Alam (SDA) Kehutanan- Dana Reboisasi (DR),2025,,
"420101010013",DBH Sumber Daya Alam (SDA) Perikanan,2025,,
"42010102",Dana Transfer Umum-Dana Alokasi Umum (DAU),2025,,
"420101020001",DAU,2025,,
"420101020002",DAU Tambahan Dukungan Pendanaan Kelurahan,2025,,
"420101020003",DAU Tambahan Dukungan Pendanaan atas Kebijakan Penyetaraan Penghasilan Tetap Kepala Desa dan Perangkat Desa,2025,,
"420101020004",DAU Tambahan Dukungan Pendanaan atas Kebijakan Penggajian Pegawai Pemerintah dengan Perjanjian Kerja,2025,,
"42010103",Dana Transfer Khusus-Dana Alokasi Khusus (DAK) Fisik,2025,,
"420101030001",DAK Fisik-Bidang Pendidikan-Reguler-PAUD,2025,,
"420101030002",DAK Fisik-Bidang Pendidikan-Reguler-SD,2025,,
"420101030003",DAK Fisik-Bidang Pendidikan-Reguler-SMP,2025,,
"420101030004",DAK Fisik-Bidang Pendidikan-Reguler-SMA,2025,,
"420101030005",DAK Fisik-Bidang Pendidikan-Reguler-SLB,2025,,
"420101030006",DAK Fisik-Bidang Pendidikan-Reguler-SKB,2025,,
"420101030007",DAK Fisik-Bidang Pendidikan-Afirmasi-SD,2025,,
"420101030008",DAK Fisik-Bidang Pendidikan-Afirmasi-SMP,2025,,
"420101030009",DAK Fisik-Bidang Pendidikan-Afirmasi-SMA,2025,,
"420101030010",DAK Fisik-Bidang Pendidikan-Penugasan- SMK,2025,,
"420101030011",DAK Fisik-Bidang Pendidikan-Reguler- Perpustakaan Daerah,2025,,
"420101030012",DAK Fisik-Bidang Pendidikan-Reguler- Gedung Olahraga,2025,,
"420101030013",DAK Fisik-Bidang Kesehatan dan KB- Reguler-Pelayanan Kesehatan Dasar,2025,,
"420101030014",DAK Fisik-Bidang Kesehatan dan KB- Reguler-Pelayanan Kesehatan Rujukan,2025,,
"420101030015",DAK Fisik-Bidang Kesehatan dan KB- Reguler-Pelayanan Kefarmasian,2025,,
"420101030016",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Penurunan AKI dan AKB,2025,,
"420101030017",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Penguatan Intervensi Stunting,2025,,
"420101030018",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Peningkatan Pencegahan dan Pengendalian Penyakit dan Sanitasi Total Berbasis Masyarakat,2025,,
"420101030019",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Penguatan RS Rujukan Nasional/Provinsi/Regional/Pariwisata,2025,,
"420101030020",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Pembangunan RS Pratama,2025,,
"420101030021",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Puskesmas Pariwisata,2025,,
"420101030022",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Balai Pelatihan Kesehatan,2025,,
"420101030023",DAK Fisik-Bidang Kesehatan dan KB- Afirmasi-Penguatan Puskesmas Daerah Tertinggal Perbatasan Negara dan Kepulauan (DTPK),2025,,
"420101030024",DAK Fisik-Bidang Kesehatan dan KB- Afirmasi-Penguatan Prasarana Dasar Puskesmas,2025,,
"420101030025",DAK Fisik-Bidang Kesehatan dan KB- Reguler-KB,2025,,
"420101030026",DAK Fisik-Bidang Kesehatan dan KB- Penugasan-Penurunan Stunting (KB),2025,,
"420101030027",DAK Fisik-Bidang Perumahan dan Permukiman-Reguler-Penyediaan Rumah Swadaya,2025,,
"420101030028",DAK Fisik-Bidang Perumahan dan Permukiman-Afirmasi-Penyediaan Rumah Swadaya,2025,,
"420101030029",DAK Fisik-Bidang Perumahan dan Permukiman-Afirmasi-Penyediaan Rumah Khusus,2025,,
"420101030030",DAK Fisik-Bidang Industri Kecil dan Menengah-Penugasan-Pembangunan Sentra IKM dan Revitalisasi Sentra IKM,2025,,
"420101030031",DAK Fisik-Bidang Pertanian-Penugasan-Pembangunan/Renovasi Sarana dan Prasarana Fisik Dasar Pembangunan Pertanian,2025,,
"420101030032",DAK Fisik-Bidang Kelautan dan Perikanan- Penugasan,2025,,
"420101030033",DAK Fisik-Bidang Pariwisata-Penugasan,2025,,
"420101030034",DAK Fisik-Bidang Jalan-Reguler-Jalan,2025,,
"420101030035",DAK Fisik-Bidang Jalan-Penugasan-Jalan,2025,,
"420101030036",DAK Fisik-Bidang Jalan-Penugasan- Keselamatan Jalan,2025,,
"420101030037",DAK Fisik-Bidang Air Minum-Reguler,2025,,
"420101030038",DAK Fisik-Bidang Air Minum-Afirmasi,2025,,
"420101030039",DAK Fisik-Bidang Air Minum-Penugasan,2025,,
"420101030040",DAK Fisik-Bidang Sanitasi-Reguler,2025,,
"420101030041",DAK Fisik-Bidang Sanitasi-Afirmasi,2025,,
"420101030042",DAK Fisik-Bidang Sanitasi-Penugasan,2025,,
"420101030043",DAK Fisik-Bidang Irigasi-Penugasan,2025,,
"420101030044",DAK Fisik-Bidang Pasar-Penugasan,2025,,
"420101030045",DAK Fisik-Bidang Lingkungan Hidup dan Kehutanan-Penugasan-Lingkungan Hidup,2025,,
"420101030046",DAK Fisik-Bidang Lingkungan Hidup dan Kehutanan-Penugasan-Kehutanan,2025,,
"420101030047",DAK Fisik-Bidang Transportasi Perdesaan- Afirmasi,2025,,
"420101030048",DAK Fisik-Bidang Transportasi Laut-Afirmasi,2025,,
"420101030049",DAK Fisik-Bidang Transportasi Laut- Penugasan,2025,,
"420101030050",DAK Fisik-Bidang Sosial-Reguler,2025,,
"42010104",Dana Transfer Khusus-Dana Alokasi Khusus (DAK) Non Fisik,2025,,
"420101040001",DAK Non Fisik-BOS Reguler,2025,,
"420101040002",DAK Non Fisik-BOS Afirmasi,2025,,
"420101040003",DAK Non Fisik-BOS Kinerja,2025,,
"420101040004",DAK Non Fisik-TPG PNSD,2025,,
"420101040005",DAK Non Fisik-Tamsil Guru PNSD,2025,,
"420101040006",DAK Non Fisik-TKG PNSD,2025,,
"420101040007",DAK Non Fisik-BOP PAUD,2025,,
"420101040008",DAK Non Fisik-BOP Pendidikan Kesetaraan,2025,,
"420101040009",DAK Non Fisik-BOP Museum dan Taman Budaya-Museum,2025,,
"420101040010",DAK Non Fisik-BOP Museum dan Taman Budaya-Taman Budaya,2025,,
"420101040011",DAK Non Fisik-BOKKB-BOK,2025,,
"420101040012",DAK Non Fisik-BOKKB-Pengawasan Obat dan Makanan,2025,,
"420101040013",DAK Non Fisik-BOKKB-Akreditasi Puskesmas,2025,,
"420101040014",DAK Non Fisik-BOKKB-Jaminan Persalinan,2025,,
"420101040015",DAK Non Fisik-BOKKB-BOKB,2025,,
"420101040016",DAK Non Fisik-PK2UKM,2025,,
"420101040017",DAK Non Fisik-Dana Pelayanan Administrasi Kependudukan,2025,,
"420101040018",DAK Non Fisik-Dana Pelayanan Kepariwisataan,2025,,
"420101040019",DAK Non Fisik-Dana Bantuan BLPS,2025,,
"420102",Dana Insentif Daerah (DID),2025,DID,"720"
"42010201",DID,2025,,
"420102010001",DID,2025,,
"420103",Dana Otonomi Khusus dan Dana Tambahann Infrastruktur,2025,DOK,"710"
"42010301",Dana Otonomi Khusus-Provinsi Papua,2025,,
"420103010001",Dana Otonomi Khusus-Provinsi Papua,2025,,
"42010302",Dana Otonomi Khusus-Provinsi Papua Barat,2025,,
"420103020001",Dana Otonomi Khusus-Provinsi Papua Barat,2025,,
"42010303",Dana Otonomi Khusus-Provinsi Aceh,2025,,
"420103030001",Dana Otonomi Khusus-Provinsi Aceh,2025,,
"42010304",Dana Tambahan Infrastruktur dalam rangka Otonomi Khusus Provinsi Papua,2025,,
"420103040001",Dana Tambahan Infrastruktur dalam rangka Otonomi Khusus Provinsi Papua,2025,,
"42010305",Dana Tambahan Infrastruktur dalam rangka Otonomi Khusus Provinsi Papua Barat,2025,,
"420103050001",Dana Tambahan Infrastruktur dalam rangka Otonomi Khusus Provinsi Papua Barat,2025,,
"420104",Dana Keistimewaan,2025,DKS,"716"
"42010401",Dana Keistimewaan Daerah Istimewa Yogyakarta,2025,,
"420104010001",Dana Keistimewaan Daerah Istimewa Yogyakarta,2025,,
"420105",Dana Desa,2025,DDS,"717"
"42010501",Dana Desa,2025,,
"420105010001",Dana Desa,2025,,
"420109010004",,2025,,
"4202",Pendapatan Transfer Antar Daerah,2025,,
"420201",Pendapatan Bagi Hasil,2025,DBHP,"706"
"42020101",Pendapatan Bagi Hasil Pajak,2025,,
"420201010001",Pendapatan Bagi Hasil Pajak Kendaraan Bermotor,2025,,
"420201010002",Pendapatan Bagi Hasil Bea Balik Nama Kendaraan Bermotor,2025,,
"420201010003",Pendapatan Bagi Hasil Pajak Bahan Bakar Kendaraan Bermotor,2025,,
"420201010004",Pendapatan Bagi Hasil Pajak Air Permukaan,2025,,
"420201010005",Pendapatan Bagi Hasil Pajak Rokok,2025,,
"420202",Bantuan Keuangan,2025,BKU,"712"
"42020201",Bantuan Keuangan Umum dari Pemerintah Provinsi,2025,,
"420202010001",Bantuan Keuangan Umum dari Pemerintah Daerah Provinsi,2025,,
"42020202",Bantuan Keuangan Khusus dari Pemerintah Provinsi,2025,,
"420202020001",Bantuan Keuangan Khusus dari Pemerintah Daerah Provinsi,2025,,
"42020203",Bantuan Keuangan Umum dari Pemerintah Kabupaten/Kota,2025,,
"420202030001",Bantuan Keuangan Umum dari Pemerintah Daerah Kabupaten/Kota,2025,,
"42020204",Bantuan Keuangan Khusus dari Pemerintah Kabupaten/Kota,2025,,
"420202040001",Bantuan Keuangan Khusus dari Pemerintah Daerah Kabupaten/Kota,2025,,
"43",LAIN-LAIN PENDAPATAN DAERAH YANG SAH,2025,,
"4301",Pendapatan Hibah,2025,,
"430101",Pendapatan Hibah dari Pemerintah Pusat,2025,PHP,"700"
"43010101",Pendapatan Hibah dari Pemerintah Pusat,2025,,
"430101010001",Pendapatan Hibah dari Pemerintah Pusat,2025,,
"430102",Pendapatan Hibah dari Pemerintah Daerah Lainnya,2025,PHPDL,"701"
"43010201",Pendapatan Hibah dari Pemerintah Daerah Lainnya,2025,,
"430102010001",Pendapatan Hibah dari Pemerintah Daerah,2025,,
"430103",Pendapatan Hibah dari Kelompok Masyarakat/Perorangan Dalam Negeri,2025,PHKM,"703"
"43010301",Pendapatan Hibah dari Kelompok Masyarakat/Perorangan Dalam Negeri,2025,,
"430103010001",Pendapatan Hibah dari Kelompok Masyarakat Dalam Negeri/Perorangan dalam Negeri,2025,,
"430104",Pendapatan Hibah dari Badan/Lembaga/ Organisasi Dalam Negeri/Luar Negeri,2025,PHLN,"704"
"43010401",Pendapatan Hibah dari Badan/Lembaga/ Organisasi Dalam Negeri,2025,,
"430104010001",Pendapatan Hibah dari Badan/Lembaga/ Organisasi Dalam Negeri,2025,,
"43010402",Pendapatan Hibah dari Badan/Lembaga/ Organisasi Luar Negeri,2025,,
"430104020001",Pendapatan Hibah dari Badan/Lembaga/ Organisasi Luar Negeri,2025,,
"43010403",Pendapatan Hibah dari Lembaga/Organisasi Swasta Dalam Negeri,2025,,
"430104030001",Pendapatan Hibah dari Lembaga/Organisasi Swasta Dalam Negeri,2025,,
"43010404",Pendapatan Hibah dari Lembaga/Organisasi Swasta Luar Negeri,2025,,
"430104040001",Pendapatan Hibah dari Lembaga/Organisasi Swasta Luar Negeri,2025,,
"430105",Sumbangan Pihak Ketiga/Sejenis,2025,SPK,"718"
"43010501",Sumbangan Pihak Ketiga/Sejenis,2025,,
"430105010001",Sumbangan Pihak Ketiga/Sejenis,2025,,
"4302",Dana Darurat,2025,,
"430201",Dana Darurat,2025,DD,"719"
"43020101",Dana Darurat,2025,,
"430201010001",Dana Darurat pada Tahap Pasca Bencana,2025,,
"4303",Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,2025,,
"430301",Lain-lain Pendapatan,2025,PLL,"400"
"43030101",Pendapatan Hibah Dana BOS,2025,,
"430301010001",Pendapatan Hibah Dana BOS,2025,,
"43030102",Pendapatan atas Pengembalian Hibah,2025,,
"430301020001",Pendapatan atas Pengembalian Hibah pada Pemerintah,2025,,
"430301020002",Pendapatan atas Pengembalian Hibah pada Pemerintah Daerah Lainnya,2025,,
"430301020003",Pendapatan atas Pengembalian Hibah pada BUMN,2025,,
"430301020004",Pendapatan atas Pengembalian Hibah pada BUMD,2025,,
"430301020005","Pendapatan atas Pengembalian Hibah pada Badan, Lembaga, dan Organisasi Kemasyarakatan yang Berbadan hukum Indonesia",2025,,
"430301020006",Pendapatan atas Pengembalian Hibah Bantuan Keuangan pada Partai Politik,2025,,
"510101010001",,2025,,
"510101010002",,2025,,
"510101020001",,2025,,
"510101020002",,2025,,
"510101030001",,2025,,
"510101040001",,2025,,
"510101050001",,2025,,
"510101050002",,2025,,
"510101060001",,2025,,
"510101060002",,2025,,
"510101070001",,2025,,
"510101080001",,2025,,
"510101080002",,2025,,
"510101090001",,2025,,
"510101100001",,2025,,
"510101110001",,2025,,
"510102050001",,2025,,
"510102050002",,2025,,
"510102060001",,2025,,
"510102060002",,2025,,
"510102060003",,2025,,
"510102060004",,2025,,
"510102060035",,2025,,
"510102060064",,2025,,
"510102060068",,2025,,
"510201010002",,2025,,
"510201010004",,2025,,
"510201010005",,2025,,
"510201010008",,2025,,
"510201010013",,2025,,
"510201010024",,2025,,
"510201010025",,2025,,
"510201010026",,2025,,
"510201010027",,2025,,
"510201010029",,2025,,
"510201010030",,2025,,
"510201010031",,2025,,
"510201010032",,2025,,
"510201010034",,2025,,
"510201010035",,2025,,
"510201010036",,2025,,
"510201010039",,2025,,
"510201010040",,2025,,
"510201010052",,2025,,
"510201010053",,2025,,
"510201010057",,2025,,
"510201010058",,2025,,
"510201010064",,2025,,
"510202010001",,2025,,
"510202010002",,2025,,
"510202010003",,2025,,
"510202010004",,2025,,
"510202010011",,2025,,
"510202010013",,2025,,
"510202010016",,2025,,
"510202010021",,2025,,
"510202010026",,2025,,
"510202010029",,2025,,
"510202010030",,2025,,
"510202010031",,2025,,
"510202010047",,2025,,
"510202010055",,2025,,
"510202010061",,2025,,
"510202010064",,2025,,
"510202010080",,2025,,
"510202010081",,2025,,
"510202040035",,2025,,
"510202040036",,2025,,
"510202050041",,2025,,
"510202110002",,2025,,
"510202120001",,2025,,
"510202120002",,2025,,
"510203020036",,2025,,
"510203020117",,2025,,
"510203020121",,2025,,
"510203020124",,2025,,
"510203020133",,2025,,
"510203020148",,2025,,
"510203020491",,2025,,
"510203020492",,2025,,
"510203030001",,2025,,
"510203030010",,2025,,
"510203030018",,2025,,
"510203040002",,2025,,
"510203040031",,2025,,
"510203060005",,2025,,
"510204010001",,2025,,
"510204010003",,2025,,
"510204010004",,2025,,
"510204010005",,2025,,
"510204020001",,2025,,
"510205010005",,2025,,
"510402020001",,2025,,
"510505010001",,2025,,
"510505020001",,2025,,
"510505040001",,2025,,
"510506030001",,2025,,
"510506040001",,2025,,
"510601010001",,2025,,
"520201030005",,2025,,
"520205010004",,2025,,
"520205010005",,2025,,
"520205020001",,2025,,
"520205020003",,2025,,
"520205020004",,2025,,
"520205020006",,2025,,
"520206010001",,2025,,
"520206010002",,2025,,
"520207010015",,2025,,
"520210010002",,2025,,
"520210020003",,2025,,
"520210020004",,2025,,
"520301010001",,2025,,
"520301010006",,2025,,
"520301010010",,2025,,
"520401010002",,2025,,
"530101010001",,2025,,
"540203020001",,2025,,
"540205020002",,2025,,
"710202200001",,2025,,
"810704151283",,2025,,
